# new call
0,0,0,-0.017146776406035662,0,0,0,0.125,0,-0,-0.0031753289640806784,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0063506579281613568
0,-0.017146776406035662,0,0,0,0,-0.0031753289640806784,-0,-0,0.125,0,0
0.017146776406035662,0,-0,0,0,0,-0,-0.0031753289640806784,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0063506579281613568,0,0,0.125

# new call
0.16666666666666666,0,0,0.048439018464528666,0,0,0,0,0,0,0.015943877551020412,-0
0,0.16666666666666666,0,0,0.048439018464528666,0,0,0,0,-0.015943877551020412,0,0
0,0,0.16666666666666666,0,0,0.08169339164237123,0,0,0,0,-0,0
0.048439018464528666,0,0,0.16666666666666666,0,0,0,-0.015943877551020412,0,0,0,0
0,0.048439018464528666,0,0,0.16666666666666666,0,0.015943877551020412,0,-0,0,0,0
0,0,0.08169339164237123,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.015943877551020412,-0,0.125,0,0,-0.002847120991253645,-0,-0
0,0,0,-0.015943877551020412,0,0,0,0.125,0,-0,-0.002847120991253645,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.00569424198250729
0,-0.015943877551020412,0,0,0,0,-0.002847120991253645,-0,-0,0.125,0,0
0.015943877551020412,0,-0,0,0,0,-0,-0.002847120991253645,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.00569424198250729,0,0,0.125

# new call
0.16666666666666666,0,0,0.046520289201415939,0,0,0,0,0,0,0.014863258026159334,-0
0,0.16666666666666666,0,0,0.046520289201415939,0,0,0,0,-0.014863258026159334,0,0
0,0,0.16666666666666666,0,0,0.079373214700616396,0,0,0,0,-0,0
0.046520289201415939,0,0,0.16666666666666666,0,0,0,-0.014863258026159334,0,0,0,0
0,0.046520289201415939,0,0,0.16666666666666666,0,0.014863258026159334,0,-0,0,0,0
0,0,0.079373214700616396,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.014863258026159334,-0,0.125,0,0,-0.0025626306941654024,-0,-0
